source_sheet,source_code,source_description,eshop_title,source_brand,decision,reason,recommended_action,source_document
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000715,ΛΙΧ.ΣΚ TAILSWINGERS ROLLS ΚΟΤΟΠΟΥΛΟ ΜΠΑΚΑΛΙΑΡΟ 100gr,Tail Swingers Ρολάκια με Κοτόπουλο & Μπακαλιάρο 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000777,ΛΙΧ.ΣΚ TAILSWINGERS SANDWICH DUCK & FISH 100gr,Tail Swingers Σαντουιτσάκια με Πάπια & Ψάρι 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000771,ΛΙΧ.ΣΚ TAILSWINGERS SOFT CHICKEN FILLETS SLICES 100gr,Tail Swingers Μαλακές Λωρίδες Φιλέτου Κοτόπουλου 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000860,ΛΙΧ.ΣΚ TAILSWINGERS SOFT SNACKS BACON 125gr,Tail Swingers Μαλακές Μπουκίτσες με Γεύση Bacon 125gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000857,ΛΙΧ.ΣΚ TAILSWINGERS SOFT SNACKS CHICKEN 125gr,Tail Swingers Μαλακές Μπουκίτσες με Γεύση Κοτόπουλο 125gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000774,ΛΙΧ.ΣΚ TAILSWINGERS SOFT STICKS BEEF 100gr,Tail Swingers Soft Στικς με Γεύση Μοσχάρι 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000737,ΛΙΧ.ΣΚ TAILSWINGERS SOFT STICKS CHICKEN 100gr,Tail Swingers Soft Στικς με Γεύση Κοτόπουλο 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000772,ΛΙΧ.ΣΚ TAILSWINGERS SOFT STICKS DUCK 100gr,Tail Swingers Soft Στικς με Γεύση Πάπια 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000785,ΛΙΧ.ΣΚ TAILSWINGERS SOFT STICKS RABBIT 100gr,Tail Swingers Soft Στικς με Γεύση Κουνέλι 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000779,ΛΙΧ.ΣΚ TAILSWINGERS STRIPES SPINACH CHICKEN 100gr,Tail Swingers Μαλακές Λωρίδες με Κοτόπουλο & Σπανάκι 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000716,ΛΙΧ.ΣΚ TAILSWINGERS STRIPES ΠΑΠΙΑ & ΜΠΑΚΑΛΙΑΡΟ small bites 100gr,Tail Swingers Small Bites Μαλακές Λωρίδες με Πάπια & Μπακαλιάρο 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000807,ΛΙΧ.ΣΚ TAILSWINGERS WRAP ΚΟΤΟΠΟΥΛΟ & ΔΕΡΜΑ ΨΑΡΙΟΥ 100gr,Tail Swingers Ρολάκια με Κοτόπουλο & Δέρμα Ψαριού 100gr,TAIL SWINGERS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019173,ΛΙΧ.ΣΚ WHIMZEES Puppy M/L,Whimzees Dental Στικς για Κουτάβια Medium/Large,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019165,ΛΙΧ.ΣΚ WHIMZEES Stix M κουτί 100τεμ.,Whimzees Medium Dog Οδοντικά Στικς 100 τμχ.,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019166,ΛΙΧ.ΣΚ WHIMZEES Stix S κουτί 150τεμ.,Whimzees Small Dog Οδοντικά Στικς 100 τμχ.,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019167,ΛΙΧ.ΣΚ WHIMZEES ToothbrushStar L κουτ.30τ,Whimzees Large Dog Οδοντικά Στικς με σχήμα Οδοντόβουρτσας 30 τμχ.,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019168,ΛΙΧ.ΣΚ WHIMZEES ToothbrushStar M κουτ.75τ,Whimzees Medium Dog Οδοντικά Στικς με σχήμα Οδοντόβουρτσας 75 τμχ.,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,019169,ΛΙΧ.ΣΚ WHIMZEES ToothbrushStar S κουτ.150τεμ,Whimzees Small Dog Οδοντικά Στικς με σχήμα Οδοντόβουρτσας 150 τμχ.,WHIMZEES,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,020342,ΛΙΧ.ΣΚΥΛΟΥ NOBBY-STARSNACK BBQ CHICKEN STICK L x106TMX,Nobby StarSnack Large Dog Στικς Ασβεστίου με Κοτόπουλο Barbeque 106 τμχ.,NOBBY,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000645,ΛΙΧΟΥΔΙΑ BEEF SAUSAGE 100g,Celebrate Freshness Καπνιστά Λουκάνικα με Γεύση Μοσχάρι 100gr,CELEBRATE FRESHNESS,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000374,ΛΙΧΟΥΔΙΑ BONE MEAT BBQ PARTY DONUT CHICKEN 9cm,Croci Donut Ασβεστίου Τυλιγμένο με Κοτόπουλο Barbeque 9εκ.,CROCI,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000375,ΛΙΧΟΥΔΙΑ BONE MEAT BBQ PARTY TWIST DUCK 15cm,Croci Στριφτάρι Ασβεστίου Τυλιγμένο με Πάπια Barbeque 15εκ.,CROCI,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000377,"ΛΙΧΟΥΔΙΑ BONE W/MEAT BBQ PARTY STICK CHICKEN 30,5cm",Croci Στικ Ασβεστίου Τυλιγμένο με Κοτόπουλο Barbeque 30.5εκ.,CROCI,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000378,"ΛΙΧΟΥΔΙΑ BONE W/MEAT BBQ PARTY STICK DUCK 30,5cm",Croci Στικ Ασβεστίου Τυλιγμένο με Πάπια Barbeque 30.5εκ.,CROCI,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000690,ΛΙΧΟΥΔΙΑ CAMELOT CAT CHICKEN STICK 30gr,Pet Camelot Μαλακά Στικς Μάσησης με Γεύση Κοτόπουλο για Γάτες 30gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000640,ΛΙΧΟΥΔΙΑ CAMELOT CHICKEN & POLLOCK SANDWICH 100gr,Pet Camelot Mini Σαντουιτσάκια με Γεύση Κοτόπουλο & Ψάρι 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000635,ΛΙΧΟΥΔΙΑ CAMELOT CHICKEN & POLLOCK SUSHI 100gr,Pet Camelot Mini Σούσι με Γεύση Κοτόπουλο & Ψάρι 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000712,ΛΙΧΟΥΔΙΑ CAMELOT CHICKEN SAUSAGE 100gr,Pet Camelot Καπνιστά Λουκάνικα με Γεύση Κοτόπουλο 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000647,ΛΙΧΟΥΔΙΑ CAMELOT CHICKEN STICK 50gr,Pet Camelot Soft Στικς με Γεύση Κοτόπουλο 50gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000648,ΛΙΧΟΥΔΙΑ CAMELOT DOG BEEF STICK 50gr,Pet Camelot Soft Στικς με Γεύση Μοσχάρι 50gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000713,ΛΙΧΟΥΔΙΑ CAMELOT ΠΟΛΥΧΡΩΜΑ STICKS 20pcs,Pet Camelot Πολύχρωμα Στικς 20 τμχ.,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000639,ΛΙΧΟΥΔΙΑ CHICKEN JERKY 100gr,Pet Camelot Τραγανά Φιλέτα Κοτόπουλου 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000641,ΛΙΧΟΥΔΙΑ CHICKEN JERKY BBQ CHIPS 100g,Pet Camelot Τσιπς με Γεύση Κοτόπουλο 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000643,ΛΙΧΟΥΔΙΑ CHICKEN JERKY CALCIUM BONE 100gr,Pet Camelot Κοκκαλάκια Ασβεστίου Τυλιγμένα με Φιλέτο Κοτόπουλο 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000637,ΛΙΧΟΥΔΙΑ CHICKEN JERKY WRAPPED BLEACHED RAWHIDE 7pcs,Pet Camelot Κόμποι Φυσικού Δέρματος Τυλιγμένοι με Φιλέτο Κοτόπουλο 7 τμχ.,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000057,ΛΙΧΟΥΔΙΑ DENTAL 0.50 cents,Οδοντικές Λιχουδιές για Στοματική Υγιεινή,2625,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000650,ΛΙΧΟΥΔΙΑ DRY CHICKEN POLLOCK SUSHI 100gr,Pet Camelot Σούσι με Γεύση Κοτόπουλο & Ψάρι 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000646,ΛΙΧΟΥΔΙΑ DRY DUCK JERKY 100gr,Pet Camelot Τραγανά Φιλέτα Πάπιας 100gr,PET CAMELOT,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000107,ΛΙΧΟΥΔΙΑ NOBBY STAR SNACK MINI BONES MIX 500g,Nobby StarSnack Mini Κοκκαλάκια Mix 500gr,NOBBY,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,000109,ΛΙΧΟΥΔΙΑ NOBBY STARSNACK SPORT MIX 500g,Nobby StarSnack Sport Mix 500gr,NOBBY,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,001105,ΛΙΧΟΥΔΙΑ PEDIGREE DENTA STIX multipack 1.08kg,Pedigree Dentastix Multipack 1.08kg,PEDIGREE,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,001380,ΛΙΧΟΥΔΙΑ SANAL DOG TRAINER DUO BONES 300gr,Sanal Dog Trainer Μπουκίτσες 300gr,SANAL,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
ΛΙΧΟΥΔΙΕΣ ΣΚ-Γ,001378,ΛΙΧΟΥΔΙΑ SANAL DOG TRAINER FANTASY MIX 300gr,Sanal Dog Trainer Fantasy Μπουκίτσες 300gr,SANAL,defer_treats_workflow,Treat/snack products are outside the current complete-food Food V2 nutrition import scope.,Keep for a future treats/supplements catalog after complete food ingestion is stable.,C:/Users/NIOstb/Desktop/photo_foods_nutritail/ΠΡΟΙΟΝΤΑ ΓΙΑ ESHOP ΑΝΑ ΚΑΤΗΓΟΡΙΑ & ΠΑΡΕΤΟ ΓΙΑ ΛΟΥΚΑ.xlsx
